# mrk;kap;num;dos;ind;trd
auxtism.0o.MED;aŭtismo;;NULL;Autismus;
auxtism.0ulo.MED;aŭtismulo;;NULL;Autist;
auxtob.0o.membiografio;aŭtobiografio;;oa_2;Autobiographie;
auxtob1.0o.AUT;aŭtobuso;;oa_8;Omnibus;
auxtob1.0o.AUT;aŭtobuso;;oa_8;Bus;
auxtod1.0e.memstare;aŭtodidakte;;NULL;autodidaktisch;
auxtod1.0o.memlernanto;aŭtodidakto;;NULL;Autodidakt;
auxtofagi.0o.FIZL;aŭtofagio;;NULL;NULL;NULL
auxtog.0i.TIP;aŭtografi;;NULL;NULL;NULL
auxtog.0o.TIP;aŭtografo;;oa_2;Unterschrift;
auxtog.0o.TIP;aŭtografo;;oa_2;eigenhändige Unterschrift;
auxtog.0o.TIP;aŭtografo;;oa_2;Autogramm;
auxtohxton.0a.ETN;aŭtoĥtona;;NULL;autochthon;
auxtohxton.0a.ETN;aŭtoktona;;NULL;autochthon;
auxtohxton.0a.ETN;aŭtoĥtona;;NULL;einheimisch;
auxtohxton.0a.ETN;aŭtoktona;;NULL;einheimisch;
auxtohxton.0a.ETN;aŭtoĥtona;;NULL;eingeboren;
auxtohxton.0a.ETN;aŭtoktona;;NULL;eingeboren;
auxtohxton.0o.ETN;aŭtoĥtono;;NULL;Eingeborener;
auxtohxton.0o.ETN;aŭtoktono;;NULL;Eingeborener;
auxtohxton.0o.ETN;aŭtoĥtono;;NULL;Einheimischer;
auxtohxton.0o.ETN;aŭtoktono;;NULL;Einheimischer;
auxtom.0a.FIG;aŭtomata;2;NULL;mechanisch;
auxtom.0a.FIG;aŭtomata;2;NULL;automatisch;
auxtom.0a.MAS;aŭtomata;1;NULL;automatisch;
auxtom.0o.KOMP;aŭtomato;2;NULL;Turing-Automat;
auxtom.0o.KOMP;aŭtomato;2;NULL;Turingscher Automat;
auxtom.0o.KOMP;aŭtomato;2;NULL;Turing-Maschine;
auxtom.0o.KOMP;aŭtomato;2;NULL;Automat;
auxtom.0o.MAS;aŭtomato;1;NULL;Automat;
auxtom.bank0o.KOMUNE;bankaŭtomato;;NULL;Geldautomat;
auxtom.bank0o.KOMUNE;monaŭtomato;;NULL;Geldautomat;
auxtom1.0isto.auxtisto;aŭtomobilisto;;NULL;Autofahrer;
auxtom1.0isto.auxtisto;aŭtomobilisto;;NULL;Wagenführer;
auxtom1.0isto.auxtisto;aŭtomobilisto;;NULL;Kraftfahrer;
auxtom1.0o.AUT;aŭtomobilo;;NULL;Auto;
auxtom1.0o.AUT;aŭtomobilo;;NULL;Automobil;
auxtom1.0o.AUT;aŭtomobilo;;NULL;Kraftwagen;
auxtom1.0o.AUT;aŭtomobilo;;NULL;Kraftfahrzeug;
auxtom1.0o.AUT;aŭtomobilo;;NULL;Kfz;
auxtomatik.0isto.MAS;aŭtomatikisto;;NULL;NULL;NULL
auxtomatik.0o.MAS;aŭtomatiko;;NULL;NULL;NULL
auxton.0a.POL;aŭtonoma;1;oa_4;autonom;
auxton.0a.POL;aŭtonoma;1;oa_4;autonom;
auxton.0a.POL;aŭtonoma;1;oa_4;selbständig;
auxton.0a.POL;aŭtonoma;1;oa_4;selbständig;
auxton.0a.POL;aŭtonoma;1;oa_4;unabhängig;
auxton.0a.POL;aŭtonoma;1;oa_4;unabhängig;
auxton.0a.TEK;aŭtonoma;2;oa_4;autonom;
auxton.0a.TEK;aŭtonoma;2;oa_4;autonom;
auxton.0a.TEK;aŭtonoma;2;oa_4;selbständig;
auxton.0a.TEK;aŭtonoma;2;oa_4;selbständig;
auxton.0a.TEK;aŭtonoma;2;oa_4;unabhängig;
auxton.0a.TEK;aŭtonoma;2;oa_4;unabhängig;
auxton.0eco.POL;aŭtonomeco;;NULL;Autonomie;
auxton.0eco.POL;aŭtonomeco;;NULL;Selbständigkeit;
auxton.0eco.POL;aŭtonomeco;;NULL;Unabhängigkeit;
auxton1.0o.POL;aŭtonomio;;NULL;Autonomie;
auxton1.0o.POL;aŭtonomio;;NULL;Selbständigkeit;
auxton1.0o.POL;aŭtonomio;;NULL;Unabhängigkeit;
auxtopsi.0o.nekropsio;aŭtopsio;;NULL;Nekropsie;
auxtopsi.0o.nekropsio;aŭtopsio;;NULL;Obduktion;
auxtor.0a.JUR;aŭtora;;NULL;NULL;NULL
auxtor.0i.JUR;aŭtori;;NULL;schaffen;
auxtor.0i.JUR;aŭtori;;NULL;verfassen;
auxtor.0o.FIG;aŭtoro;2;antparol;Urheber;
auxtor.0o.FIG;aŭtoro;2;antparol;Schöpfer;
auxtor.0o.JUR;aŭtoro;1;antparol;Autor;
auxtor.0o.JUR;aŭtoro;1;antparol;Verfasser;
auxtor.kun0o.JUR;kunaŭtoro;;NULL;Co-Autor;
auxtor.kun0o.JUR;kunaŭtoro;;NULL;Mitautor;
auxtor.kun0o.JUR;kunaŭtoro;;NULL;Mitverfasser;
auxtor1.0a.kompetenta;aŭtoritata;1;NULL;maßgeblich;
auxtor1.0a.kompetenta;aŭtoritata;1;NULL;autoritativ;
auxtor1.0a.ordonpova;aŭtoritata;2;NULL;autoritär;
auxtor1.0a.ordonpova;aŭtoritata;2;NULL;amtlich;
auxtor1.0a.ordonpova;aŭtoritata;2;NULL;autoritativ;
auxtor1.0ismo.POL;aŭtoritatismo;;NULL;Autoritarismus;
auxtor1.0o.havanto;aŭtoritato;3;NULL;Machthaber;
auxtor1.0o.havanto;aŭtoritato;3;NULL;Autorität;
auxtor1.0o.morala;aŭtoritato;1;NULL;natürliche Autorität;
auxtor1.0o.morala;aŭtoritato;1;NULL;Autorität;
auxtor1.0o.potenco;aŭtoritato;2;NULL;Macht;
auxtor1.0o.potenco;aŭtoritato;2;NULL;Autorität;
auxtor1.0ulo.estro;aŭtoritatulo;2;NULL;Autorität;Autorität (als Person)
auxtor1.0ulo.kompetenta;aŭtoritatulo;1;NULL;Autorität;Autorität (als Person)
auxtotrof.0a.BIO;aŭtotrofa;;NULL;NULL;NULL
auxtotrof.0ulo.BIO;aŭtotrofulo;;NULL;NULL;NULL
auxtun.0a.KAL;aŭtuna;;NULL;herbstlich;
auxtun.0a.KAL;aŭtuna;;NULL;Herbst-;
auxtun.0a.KAL;aŭtuna;;NULL;im Herbst;
auxtun.0o.FIG;aŭtuno;2;ekz_32;Herbst;
auxtun.0o.FIG;aŭtuno;2;ekz_32;Spätjahr [sudgermane];
auxtun.0o.KAL;aŭtuno;1;ekz_32;Herbst;
auxtun.0o.KAL;aŭtuno;1;ekz_32;Spätjahr [sudgermane];
auxvernj.0o.regiono;Aŭvernjo;;NULL;Auvergne;
av.0ino.patra;avino;;NULL;Großmutter;
av.0ino.patra;avino;;NULL;Oma;
av.0o.patra;avo;;ekz_9;Großvater;
av.0o.patra;avo;;ekz_9;Opa;
av.ge0oj.GEN;geavoj;;NULL;Großeltern;
av.pra0ino.GEN;praavino;;NULL;Urgroßmutter;
av.pra0ino.GEN;praavino;;NULL;Uroma;
av.pra0ismo.BIO;praavismo;;NULL;Atavismus;
av.pra0o.GEN;praavo;;NULL;Urgroßvater;
av.pra0o.GEN;praavo;;NULL;Uropa;
avanc.0i.EKON;avanci;3;NULL;vorausbezahlen;
avanc.0i.MIL;avanci;1;NULL;vordringen;
avanc.0i.POL;avanci;2;NULL;befördert;befördert werden
avanga.0a.FIG;avangarda;2;NULL;avantgardistisch;
avanga.0a.FIG;avangarda;2;NULL;progressiv;
avanga.0a.rilata;avangarda;1;NULL;NULL;NULL
avanga.0o.FIG;avangardo;2;NULL;Avantgarde;
avanga.0o.FIG;avangardo;2;NULL;Vortrupp;
avanga.0o.FIG;avangardo;2;NULL;Trendsetter;
avanga.0o.MIL;avangardo;1;NULL;Vortrupp;
avanga.0o.MIL;avangardo;1;NULL;Vorausabteilung;
avanga.0o.MIL;avangardo;1;NULL;Späher;
avanga.0o.MIL;avangardo;1;NULL;Spähabteilung;
avar.0a.FIG;avara;3;ekz_37;geizig;
avar.0a.egoisma;avara;2;ekz_37;geizig;
avar.0a.feticxisma;avara;1;ekz_37;geizig;
avatar.0o.FIG;avataro;2;NULL;Avatar;
avatar.0o.HIN;avataro;1;NULL;Avatar;
avatar.0o.KOMP;avataro;3;NULL;Avatar;
avejr.0o.havenurbo;Avejro;;NULL;Aveiro;
avel.0o.nukso;avelo;1;NULL;Haselnuss;
avel.0o.planto;avelo;2;NULL;Hasel;
avel.0o.planto;avelo;2;NULL;Haselnuss;
aventu.0ema.KOMUNE;aventurema;;NULL;abenteuerlustig;
aventu.0ismo.KOMUNE;aventurismo;;NULL;Abenteurertum;
aventu.0isto.KOMUNE;aventuristo;;NULL;Abenteurer;
aventu.0o.KOMUNE;aventuro;;ekz_23;Abenteuer;
aventu.0ulo.KOMUNE;aventurulo;;NULL;Abenteurer;
averagx.0o.MAT;averaĝo;;NULL;Durchschnitt;
averagx.0ulo.homo;averaĝulo;;NULL;Durchschnittsmensch;
averagx.0ulo.homo;averaĝulo;;NULL;Durchschnittsbürger;
averi.0i.SHI;averii;;NULL;havarieren;
averi.0i.SHI;averii;;NULL;beschädigt;beschädigt werden
averi.0o.EKON;averio;2;NULL;Transportschaden;
averi.0o.EKON;averio;2;NULL;Schaden;
averi.0o.EKON;averio;2;NULL;Beschädigung;
averi.0o.SHI;averio;1;NULL;Havarie;
averi.0o.SHI;averio;1;NULL;Seeschaden;
avers.0o.KOMUNE;averso;;NULL;Bildseite;
avers.0o.KOMUNE;averso;;NULL;Vorderseite;
avers.0o.KOMUNE;averso;;NULL;Avers;
avert.0i.KOMUNE;averti;1;NULL;vorwarnen;
avert.0i.deadmoni;averti;3;NULL;ermahnen;
avert.0i.pridangxero;averti;2;NULL;warnen;
avert.0ilo.KOMUNE;avertilo;;NULL;Warnung;
avert.0ilo.KOMUNE;avertilo;;NULL;Warnhinweis;
avert.0o.Komune;averto;;NULL;Warnung;
avert.0o.Komune;averto;;NULL;Mahnung;
avest.0a.REL;Avesta;;NULL;awestisch;
avest.0o.REL;Avesto;;NULL;Awesta;
avest.0o.REL;Avesto;;NULL;Awesta-Schriften;
avi.0a.AVI;avia;;NULL;fliegend;
avi.0i.AVI;avii;;NULL;fliegen;
avi.0o.AVI;avio;;NULL;Überschallflieger;
avi.0o.AVI;avio;;NULL;Jagdflieger;
avi.0o.AVI;avio;;NULL;Bomber;
avi.0o.AVI;avio;;NULL;Aufklärungsflugzeug;
avi.0o.AVI;avio;;NULL;Transportflugzeug;
avi.0o.AVI;avio;;NULL;Jet;(Düsen-)Jet
avi.0o.AVI;avio;;NULL;Passagierflugzeug;
avi.0o.AVI;avio;;NULL;Flugzeug;
avi.0o.AVI;avio;;NULL;Flugmaschine;
avi.0o.AVI;avio;;NULL;Flugapparat;
aviad.0i.AVI;aviadi;;NULL;fliegen;ein Flugzeug fliegen
aviad.0i.AVI;aviadi;;NULL;steuern;ein Flugzeug steuern
aviad.0ilaro.AVI;aviadilaro;1;NULL;Flotte;Flotte (Flugzeuge)
aviad.0ilaro.AVI;aviadilaro;1;NULL;Flugzeuglotte;
aviad.0ilaro.MIL;aviadilaro;2;NULL;Geschwader;
aviad.0ilo.AVI;aviadilo;;NULL;Flugzeug;
aviad.0isto.AVI;aviadisto;;NULL;Pilot;
aviad.0isto.AVI;aviadisto;;NULL;Flieger;
aviad.0o.AVI;aviado;;oa_5;Flugwesen;
aviad.0o.AVI;aviado;;oa_5;Flugwesen;
aviad.0o.AVI;aviado;;oa_5;Luftfahrt;
aviad.0o.AVI;aviado;;oa_5;Aviatik;
aviad.karg0ilo.AVI;kargaviadilo;;NULL;Frachtflugzeug;
aviad.karg0ilo.AVI;varaviadilo;;NULL;Frachtflugzeug;
aviad.milit0ilaro.AVI;militaviadilaro;;NULL;Luftflotte;
aviad.milit0ilaro.AVI;milita aviadilaro;;NULL;Luftflotte;
aviad.milit0ilo.AVI;militaviadilo;;NULL;Kampfflugzeug;
aviad.milit0ilo.AVI;milita aviadilo;;NULL;Kampfflugzeug;
aviad.milit0ilo.AVI;militaviadilo;;NULL;Militärflugzeug;
aviad.milit0ilo.AVI;milita aviadilo;;NULL;Militärflugzeug;
aviad.pasagxer0ilo.AVI;pasaĝeraviadilo;;NULL;Passagierflugzeug;
aviad.reakci0ilo.AVI;reakciaviadilo;;NULL;Strahlflugzeug;
aviad.reakci0ilo.AVI;reakcia aviadilo;;NULL;Strahlflugzeug;
aviad.reakci0ilo.AVI;reakciaviadilo;;NULL;Düsenjet;
aviad.reakci0ilo.AVI;reakcia aviadilo;;NULL;Düsenjet;
aviad.reakci0ilo.AVI;reakciaviadilo;;NULL;Jet;Jet (Flugzeug)
aviad.reakci0ilo.AVI;reakcia aviadilo;;NULL;Jet;Jet (Flugzeug)
avid.0a.KOMUNE;avida;;NULL;gierig;
avid.0a.KOMUNE;avida;;NULL;begierig;
avid.0i.KOMUNE;avidi;;NULL;gieren;
avid.0i.KOMUNE;avidi;;NULL;begehren;
avid.0i.KOMUNE;avidi;;NULL;begierig sein;
avid.0inda.KOMUNE;avidinda;;NULL;NULL;NULL
avid.0o.KOMUNE;avido;;NULL;Gier;
avid.0ulo.KOMUNE;avidulo;;NULL;gieriger Mensch;
avid.glor0a.KOMUNE;gloravida;;NULL;NULL;NULL
avid.mal0a.KOMUNE;malavida;;NULL;NULL;NULL
avid.profit0a.KOMUNE;profitavida;;NULL;NULL;NULL
avid.sang0a.KOMUNE;sangavida;;NULL;NULL;NULL
avid.vid0a.KOMUNE;vidavida;;NULL;NULL;NULL
avikulari.0o.ZOO;avikulario;;NULL;NULL;NULL
avis.0o.SHI;aviso;;NULL;Aviso;
aviz.0i.sciigi;avizi;;NULL;anzeigen;
aviz.0i.sciigi;avizi;;NULL;anmelden;
aviz.0i.sciigi;avizi;;NULL;anweisen;
aviz.0i.sciigi;avizi;;NULL;hinweisen;
aviz.0i.sciigi;avizi;;NULL;melden;
aviz.0i.sciigi;avizi;;NULL;warnen;
aviz.0o.EKON;avizo;2;NULL;Empfangsbestätigung;
aviz.0o.KOMUNE;avizo;1;NULL;Benachrichtigung;
aviz.0o.KOMUNE;avizo;1;NULL;Anzeige;
aviz.0o.KOMUNE;avizo;1;NULL;Anmeldung;
aviz.0o.KOMUNE;avizo;1;NULL;Meldung;
aviz.0o.KOMUNE;avizo;1;NULL;Anweisung;
aviz.0o.KOMUNE;avizo;1;NULL;Visitenkarte;
aviz.0o.KOMUNE;avizo;1;NULL;Hinweis;
aviz.0o.KOMUNE;avizo;1;NULL;Warnschild;
aviz.0o.KOMUNE;avizo;1;NULL;Formular;
avogadr.0o.PERS;Avogadro;;NULL;Avogadro;
avokad.0o.KUI;avokado;;oa_9;Avokado;
avokad.0ujo.BOT;avokadujo;;oa_9;Avokadobaum;
avokad.0ujo.BOT;avokadarbo;;oa_9;Avokadobaum;
azen.0ido.ZOO;azenido;;NULL;Eselfohlen;
azen.0ino.ZOO;azenino;;NULL;Eselin;
azen.0o.FIG;azeno;2;NULL;Esel;
azen.0o.ZOO;azeno;1;NULL;Esel;
azer.0a.rilata;azera;;NULL;aserbaidschanisch;
azer.0ino.tjurkino;azerino;;NULL;Aserbaidschanerin;
azer.0o.tjurko;azero;;NULL;Aserbaidschaner;
azer.A0ujo.etna;Azerujo;1;NULL;Aserbaidschan;
azer.A0ujo.respubliko;Azerujo;2;NULL;Aserbaidschan;
azerbajg.A0o.GEOG;Azerbajĝano;;NULL;Aserbaidschan;
azeri.A0o.respubliko;Azerio;;NULL;Aserbaidschan;
azi.0ano.GEOG;aziano;;NULL;Asiate;
azi.A0o.GEOG;Azio;;oa_8;Asien;
azi.InternaA0o.GEOG;Interna Azio;;NULL;Innerasien;
azi.InternaA0o.GEOG;Centra Azio;;NULL;Innerasien;
azi.MalgrandA0o.GEOG;Malgrand-Azio;;NULL;Kleinasien;
azi.MalgrandA0o.GEOG;Malgranda Azio;;NULL;Kleinasien;
azi.OkcidentaA0o.GEOG;Okcidenta Azio;;NULL;Westasien;
azi.OrientaA0o.GEOG;Orienta Azio;1;NULL;Ostasien;
azi.OrientaA0o.GEOG;Orienta Azio;1;NULL;Ostasien;
azi.OrientaA0o.HIS;Orienta Azio;2;NULL;Südostasien;
azi.OrientaA0o.HIS;Orienta Azio;2;NULL;Ostasien;
azi.SudaA0o.GEOG;Suda Azio;;NULL;Südasien;
azil.0ejo.KOMUNE;azilejo;;NULL;Asyl;
azil.0i.rifugxigi;azili;;NULL;Asyl;Asyl gewähren
azil.0i.rifugxigi;azili;;NULL;Schutz;Schutz gewähren
azil.0i.rifugxigi;azili;;NULL;Fittich;unter seine Fittiche nehmen
azil.0o.ado;azilo;2;oa_2;Asyl;
azil.0o.ado;azilo;2;oa_2;Zuflucht;
azil.0o.ejo;azilo;1;oa_2;Asyl;
azil.0o.ejo;azilo;1;oa_2;Zuflucht;
azot.0o.elemento;azoto;1;ekz_35;Stickstoff;
azot.0o.gaso;azoto;2;ekz_35;Stickstoff;
azov.0o.GEOG;Azovo;;NULL;Asow;
aztek.0a.ETN;azteka;;NULL;aztekisch;
aztek.0o.ETN;azteko;;NULL;Azteke;
azulehx.0o.CER;azuleĥo;;NULL;Azulejo;
azulehx.0o.CER;azuleĥo;;NULL;bunt bemalte und glasifizierte Keramikfliesen;
azurit.0o.MIN;azurito;;NULL;NULL;NULL
